ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
243,simple,C012,FlySky FS-CT6B 2.4G 6CH Radio System TX FS-CT6B + RX FS-R6B,1,0,visible,For Any Support support@gmail.com,"<div>
<div class=""box"">

<span style=""font-size: large;""><b>Description :-</b></span>

1. Channels:6channels;
2. model type: heli, airplane, glid
3. RF power: Less than 26dbm;
4. 2.4G System:AFHDS
5. Code type:GFSK
6. sensitivity:1024;
7. computer program: yes;
8. Low voltage warning: LED warning
9. DSC port: yes
10.Charger port: yes;
11.Power:12VDC(1.5AAA*8) not included;
12. Weight: 680g;
13. ANT length: 26mm;
14. Size:180*220*70mm
15. Color: black;
16. Certificate: CE FCC

</div>
</div>
<div class=""box""></div>
<div>
<div class=""box"">

<b><span style=""font-size: large;"">Package Contents :-</span></b>
<div>
<ul>
 	<li><span style=""font-size: medium;"">1x FS-CT6B Transmitter</span></li>
 	<li><span style=""font-size: medium;"">1x FS-R6B Receiver</span></li>
 	<li><span style=""font-size: medium;"">1x CD</span></li>
 	<li><span style=""font-size: medium;"">1x Program Cable</span></li>
</ul>
<span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ</span>

</div>
</div>
</div>
<div class=""box""></div>
<div class=""box""></div>",,,taxable,,0,,,0,0,0.335,18,22,7,1,,,3187,Radio System,"Drones, FPV, radio, RC, UAV",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/5-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-4.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/3-3.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/5-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/4-3.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-3.jpg",,,,,,,,,0
250,simple,C006,Futaba flysky Remote Controller Transmitter Neck Strap ( Black / Orange ),1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best quality, price &amp; support support@hoverbirds.in</h2>
</div>","<div>
<div class=""box"">

<span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span></span>

&nbsp;
<ul>
 	<li>1x Futuba Remote Controller Strap ( Black and Orenge Colour )</li>
</ul>
<div></div>
<div><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ</span></div>
</div>
</div>",,,taxable,,0,0,,0,0,0.02,2,1,0,1,,,199,Radio System,"Drones, FPV, radio, RC, strap, UAV",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-4.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-4.jpg",,,,,,,,,0
254,simple,C002,Flysky FS-i6 FS I6 2.4G 6ch RC Transmitter Controller with FS-iA6 Receiver,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div>
<div class=""box"">
<ul>
 	<li><span style=""color: #333333; font-size: medium;"">Brand Name: FlySky</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Item Name: FS-i6 transmitter</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Channel: 6</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Model Type: fixed wing/helicopter/glider</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Channel resolution: 1024 steps</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Low voltage warning: less than 4.2v</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">ANT length: 26 x 2mm( dual antenna)</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Weight: 392g</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Battery: 6v 1.5AA x 4(not included)e</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Size: 174 x 89 x 190 mm</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Color: black</span></li>
 	<li><span style=""color: #333333; font-size: medium;"">Certificate: CE ,FCC</span></li>
</ul>
</div>
<div class=""box"">

<strong><span style=""color: #333333;"">Receiver specification :-</span></strong>
<ul>
 	<li><span style=""font-size: medium;"">Channel: 6</span></li>
 	<li><span style=""font-size: medium;"">Model type: fixed wing/helicopter/glider</span></li>
 	<li><span style=""font-size: medium;"">RF receiver sensitivity: -105dBm</span></li>
 	<li><span style=""font-size: medium;"">Modulation: GFSK</span></li>
 	<li><span style=""font-size: medium;"">System type: AFHDS2A/AFHDS</span></li>
 	<li><span style=""font-size: medium;"">Channel resolution: 1024 steps</span></li>
 	<li><span style=""font-size: medium;"">Bind port: yes</span></li>
 	<li><span style=""font-size: medium;"">Power port: yes( VCC)</span></li>
 	<li><span style=""font-size: medium;"">Power: 4V -6.5V DC</span></li>
 	<li><span style=""font-size: medium;"">Weight: 6.4g</span></li>
 	<li><span style=""font-size: medium;"">Antenna lenght: 26mm</span></li>
 	<li><span style=""font-size: medium;"">Size: 40.4 x 21.1 x 7.35 mm</span></li>
 	<li><span style=""font-size: medium;"">Certificate: CE ,FCC</span></li>
</ul>
</div>
<div class=""box""><strong><span style=""color: #333333; font-size: large;"">Features :-</span></strong></div>
<div class=""box""><span style=""color: #333333; font-size: large;"">
</span>Works in the frequency range of 2.405 to 2.475GHz.This band has been divided into 142 independent channels,each radio system uses 16 different channels and 160 different types of hopping algorithm.Silm design on transmitter for easy handling!<span style=""color: #333333; font-size: large;"">
</span>This radio system uses a high gain and high quality multi directional antenna,it covers the whole frequency band. Associated with a high sensitivity receiver,this radio system guarantees a jamming free long range radio transmission<span style=""color: #333333; font-size: large;"">
</span>Each transmitter has a unique ID,when binding with a receiver,the receiver saves that unique ID and can accepts only data from the unique transmitter.this avoids picking another transmitter signal and dramatically increase interference immunity and safety.<span style=""color: #333333; font-size: large;"">
</span>This radio system uses low power electronic components and sensitive receiver chip.The RF modulation uses intermittent signal thus reducing even more power consumption.<span style=""color: #333333; font-size: large;"">
</span>AFHDS2A system has the automatic identification function,which can switch automatically current mode between single-way communication mode and two-way communication mode according to the customer needs.<span style=""color: #333333; font-size: large;"">
</span>AFHDS2A has built-in multiple channel coding and error-correction,which improve the stability of the communication,reduce the error ratio and extend the reliable transmission distance.<span style=""color: #333333; font-size: large;"">
</span>Note: Feel free to contact us support@hoverbirds.in or visit our website. Website is still a work in progress.</div>
<div class=""box""></div>
<div class=""box"">

<strong><span style=""font-size: large;"">Package Contents :-</span></strong>
<ul>
 	<li><span style=""color: #333333; font-family: Arial, Helvetica, sans-senif, SimSun, ??; font-size: medium;"">1 x FS-i6 transmitter</span></li>
 	<li><span style=""color: #333333; font-family: Arial, Helvetica, sans-senif, SimSun, ??; font-size: medium;"">1 x FS-iA6 Receiver</span></li>
 	<li><span style=""color: #333333; font-family: Arial, Helvetica, sans-senif, SimSun, ??; font-size: medium;"">1 x Manual (CD)</span></li>
</ul>
<div></div>
</div>
</div>
<div class=""box""></div>
<div class=""box""></div>",,,taxable,,0,,,0,0,0.335,40.4,21.5,7.35,1,,,3943,Radio System,"Drones, FPV, radio, RC, UAV",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-5.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-5.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-5.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/3-4.jpg",,,,,,,,,0
258,simple,C003,Flysky FS-T6 2.4GHz 6CH Mode 2 Transmitter and Receiver R6-B,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best quality, price &amp; support support@hoverbirds.in</h2>","<div>
<div class=""box"">

<strong><span style=""color: #333333; font-size: large;"">Specifications :-</span></strong>
<ul>
 	<li>Channels: 6 Channels</li>
 	<li>Model Type: Glider/Heli/Airplane</li>
 	<li>RF Range: 2.40-2.48GHz</li>
 	<li>Bandwidth: 500Hz</li>
 	<li>Band: 160</li>
 	<li>RF Power: Less Than 20dBm</li>
 	<li>2.4ghz System: AFHDS</li>
 	<li>Code Type: GFSK</li>
 	<li>Sensitivity: 1024</li>
 	<li>Low Voltage Warning: 9V</li>
 	<li>DSC Port: PS2;Output:PPM</li>
 	<li>Charger Port: Yes</li>
 	<li>Power: 12V DC (1.5AA*8)</li>
 	<li>Weight: 590g</li>
 	<li>ANT Length: 26mm</li>
 	<li>Size: 302x190x93mm</li>
 	<li>Color: Black/Silver</li>
 	<li>Certificate: CE,FCC</li>
</ul>
</div>
<div class=""box"">

<strong><span style=""font-size: large;"">Package Contents :-</span></strong>
<ul>
 	<li><span style=""color: #333333; font-family: Arial, Helvetica, sans-senif, SimSun, ??; font-size: medium;"">1 x FS-T6 2.4G 6ch transmitter</span></li>
 	<li><span style=""color: #333333; font-family: Arial, Helvetica, sans-senif, SimSun, ??; font-size: medium;"">1 x FS ÿ6ch receiver</span></li>
</ul>
<div></div>
</div>
</div>
<div class=""box"">
<div></div>
</div>",,,taxable,,0,0,,0,0,0.59,30.2,19,9.3,1,,,4693,Radio System,"Drones, FPV, radio, RC, UAV",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/3-5.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-6.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/2-6.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/3-5.jpg",,,,,,,,,0
263,simple,D001,Nano 3.0 controller  for arduino nano CH340,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, support support@hoverbirds.in</h2>
</div>","<div class=""box""><strong><span style=""font-size: medium"">Description :-</span></strong>
<ul>
 	<li>Automatic reset during program download</li>
 	<li>Power OK blue LED</li>
 	<li>Green (TX), red (RX) and orange (L) LED</li>
 	<li>Auto sensing/switching power input</li>
 	<li>Small mini-B USB for programming and serial monitor</li>
</ul>
</div>
<div class=""box""><strong><span style=""font-size: large""><span style=""font-size: medium"">Specificaition ÿ:-</span></span></strong>
<ul>
 	<li>Microcontroller ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿAtmel ATmega328</li>
 	<li>Operating Voltage (logic level) ÿ ÿ ÿ 5 V</li>
 	<li>Input Voltage (recommended) ÿ ÿ ÿ7-12 V</li>
 	<li>Input Voltage (limits) ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ6-20 V</li>
 	<li>Digital I/O Pins ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ14 (of which 6 provide PWM output)</li>
 	<li>Analog Input Pins ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ 8</li>
 	<li>DC Current per I/O Pin ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ 40 mA</li>
 	<li>Flash Memory ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ32 KB (of which 2KB used by bootloader)</li>
 	<li>SRAM ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ 2 KB</li>
 	<li>EEPROM ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ1 KB</li>
 	<li>Clock Speed ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ 16 MHz</li>
 	<li>Dimensions ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ0.70? x 1.70?</li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium"">1x Nano 3.0 controller compatible for ÿarduino nano CH340ÿ</span></li>
</ul>
</div>",,,taxable,,1,51,,0,0,0.005,4.5,1.7,0.5,1,,,216,Aurdino,"3.0, arduino, atmega, atmega328, avr, nano, nono",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/15.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/15.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/16.jpg",,,,,,,,,0
266,simple,D001B,Nano 3.0 controller for arduino nano CH340 soldered,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><b><span style=""font-size: medium;"">Description :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">Automatic reset during program download</span></li>
 	<li><span style=""font-size: medium;"">Power OK blue LED</span></li>
 	<li><span style=""font-size: medium;"">Green (TX), red (RX) and orange (L) LED</span></li>
 	<li><span style=""font-size: medium;"">Auto sensing/switching power input</span></li>
 	<li><span style=""font-size: medium;"">Small mini-B USB for programming and serial monitor</span></li>
 	<li><span style=""font-size: medium;"">ICSP header for direct program download</span></li>
 	<li><span style=""font-size: medium;"">Standard 0.1? spacing DIP (breadboard friendly)</span></li>
 	<li><span style=""font-size: medium;"">Manual reset switch</span></li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">1x Nano 3.0 controller for ÿarduino nano CH340 soldered</span></li>
</ul>
</div>",,,taxable,,0,0,,0,0,0.005,1.7,1.5,0.5,1,,,351,Aurdino,"arduino, atmega, atmega328, avr, nono",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture34.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D001B1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture34.jpg",,,,,,,,,0
270,simple,D002,37 IN 1 BOX Sensor Kit for Arduino / raspberry pi,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>
</div>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>

</span>
<ul>
 	<li>Brand new 37 in 1 Sensor Kits for Arduino</li>
 	<li>Material: Circuit board</li>
 	<li>Includes basic components and sensors</li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<div></div>
.1 x Infrared sensor receiver module
.1 x Class Bihor magnetic sensor
.1 x Magic light cup module
.1 x Rotary encoder module
.1 x Optical broken module
.1 x Detect the heartbeat module
.1 x Reed module
.1 x Obstacle avoidance sensor module
.1 x Hunt sensor module
.1 x Microphone sound sensor module
.1 x Laser sensor module
.1 x 5V relay module
.1 x Temperature sensor module
.1 x Temperature sensor module
.1 x Linear magnetic Hall sensors
.1 x Flame sensor module
.1 x Sensitive microphone sensor module
.1 x Temperature and humidity sensor module
.1 x XY-axis joystick module
.1 x Metal touch sensor module</div>",,,taxable,,1,2,,0,0,0.05,0,0,0,1,,,1527,Aurdino,"37, arduino, atmega, atmega328, avr, gas, humidity, kit, nono, pi, proximity, raspberry, sensor, sensors, temprature",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/20.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/16-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/17.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/18.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/19.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/20.jpg",,,,,,,,,0
278,simple,D003,Ublox-GY-NEO6MV2-GPS-Module-serial-interface-for-arduino-raspbery-pi,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>
</div>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>Power supply :3V-5V</li>
 	<li>Models: GY - GPS6MV2</li>
 	<li>Module with ceramic antenna, signal strong</li>
 	<li>EEPROM save the configuration parameter data when power down</li>
 	<li>With data backup battery</li>
 	<li>The LED signal lights</li>
 	<li>The default baud rate: 9600</li>
 	<li>Compatible with various flight control modules</li>
 	<li>Module size 25 mm x35 mm/0.98''x1.37''(inch) (approx)</li>
 	<li>The antenna size: 25x 25 mm/0.98''x0.98''</li>
 	<li>to communicate with Atollic, IAR, Keil or TASKING integrated development environments</li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">1 x Ublox-GY-NEO6MV2-GPS-Module-serial-interface-for-arduino-raspbery-pi ÿ</span></li>
</ul>
</div>",,,taxable,,1,4,,0,0,0.01,1.2,0.8,0.3,1,,,975,Aurdino,"arduino, neo6mv2, raspberry pi, sensors, ublok",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture40.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture40.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture41.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture39.jpg",,,,,,,,,0
279,simple,D004,Arduino MEGA 2560 R3 Board With Atmega16U2 + Free USB Cable,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>
</div>","<div class=""box"">

<span style=""font-size: large;""><b>Description :-</b></span>
<ul>
 	<li><span style=""font-size: large;"">Microcontroller ÿATmega2560</span></li>
 	<li><span style=""font-size: large;"">Operating Voltage ÿ5V</span></li>
 	<li><span style=""font-size: large;"">Input Voltage (recommended) ÿ7-12V</span></li>
 	<li><span style=""font-size: large;"">Input Voltage (limits) ÿ6-20V</span></li>
 	<li><span style=""font-size: large;"">Digital I/O Pins54 ÿ(of which 14 provide PWM output)</span></li>
 	<li><span style=""font-size: large;"">Analog Input Pins ÿ16</span></li>
 	<li><span style=""font-size: large;"">DC Current per I/O Pin 40 mA</span></li>
 	<li><span style=""font-size: large;"">DC Current for 3.3V Pin 50 mA</span></li>
 	<li><span style=""font-size: large;"">Flash Memory 256 KB of which 4 KB used by bootloader</span></li>
 	<li><span style=""font-size: large;"">SRAM8 KBÿ</span></li>
 	<li><span style=""font-size: large;"">EEPROM4 KB</span></li>
</ul>
</div>
<div class=""box"">

<b><span style=""font-size: large;"">Package Contents :-</span></b><span style=""font-size: medium;"">1x Mega2560 R3 Board</span>

<span style=""font-size: medium;"">1x USB Cable</span>

</div>",,,taxable,,1,5,,0,0,0.05,10,5.5,1.5,1,,,724,Aurdino,"arduino, atmega, mega2560",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/d0041.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/d004.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/d0041.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/d0042.jpg",,,,,,,,,0
286,simple,D006,LilyPad 328 Main Board 5V 16M ATmega328P Arduino IDE Compatible Version,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-

</b></span>
<ul>
 	<li><span style=""font-size: large;"">The LilyPad Iduino is a microcontroller board designed for wearables and e-textiles</span></li>
 	<li><span style=""font-size: large;"">It can be sewn to fabric and similarly mounted power supplies, sensors and actuators with conductive thread.</span></li>
 	<li><span style=""font-size: large;"">The LilyPad Iduino can be programmed with the Arduino software .It should only be programmed with software versions
</span>ÿ ÿ ÿ ÿ 0010 or higher</li>
 	<li><span style=""font-size: large;"">The ATmega328P on the LilyPad comes preburned with a that allows you to upload new code to it with the Arduino software.</span></li>
 	<li><span style=""font-size: large;"">You can also bypass the bootloader and program the ATmega through the ICSP (In-Circuit Serial Programming) header</span></li>
</ul>
</div>
<div class=""box""><span style=""font-size: large;"">Sepcification :-</span>
<ul>
 	<li>Microcontroller: ATmega328P</li>
 	<li>Operating voltage: 2.7V ~ 5.5V (recommended 5V)</li>
 	<li>Input voltage: 2.7V ~ 5.5V (recommended 5V)</li>
 	<li>Digital I/O pins: 14 (of which 6 provide PWM output)</li>
 	<li>Analog input pins: 6</li>
 	<li>DC current per I/O pin: 40mA</li>
 	<li>Flash memory: 16KB (of which 2KB used by bootloader)</li>
 	<li>SRAM: 1KB</li>
 	<li>EEPROM: 512bytes</li>
 	<li>Clock speed: 16MHz</li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">LilyPad 328 Main Board 5V 16M ATmega328P Arduino IDE Compatible Version</span></li>
</ul>
</div>",,,taxable,,1,1,,0,0,0.002,0,0,0,1,,,253,Aurdino,"328, lilypad, lilypad board",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D006.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D006.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D006a.jpg",,,,,,,,,0
289,simple,D007,Micro USB LilyTiny LilyPad ATtiny85 Development Board Wearable Module Arduino,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>

</span>
<ul>
 	<li><span style=""font-size: medium;"">8K Byte of In-System Programmable Program Memory Flashÿ</span></li>
 	<li><span style=""font-size: medium;"">512 Bytes In-System Programmable EEPROMÿ</span></li>
 	<li><span style=""font-size: medium;"">512 Bytes Internal SRAMÿ</span></li>
 	<li><span style=""font-size: medium;"">Diameter:25mm</span></li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">ÿ1 x CJMCU-LilyTiny LilyPad ATtiny85 Development Board Professional Wearable Boardÿ</span></li>
</ul>
</div>",,,taxable,,1,6,,0,0,0.005,0,0,0,1,,,264,Aurdino,"lilypad board, lilytiny, micro, USB",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D007.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D007.jpg",,,,,,,,,0
291,simple,D008,"Funduino Arduino Kit UNO r3 Development Board kit, Educational kit",1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">5V stepper motorÿ</span></li>
 	<li><span style=""font-size: medium;"">5V stepper motor driver board a</span></li>
 	<li><span style=""font-size: medium;"">1602LCD screen a</span></li>
 	<li><span style=""font-size: medium;"">Tri-color SMD 1</span></li>
 	<li><span style=""font-size: medium;"">Big button 10</span></li>
 	<li><span style=""font-size: medium;"">Plug-in rushing (green bread plate) 1</span></li>
 	<li><span style=""font-size: medium;"">Level 1</span></li>
 	<li><span style=""font-size: medium;"">Bread Line * 651</span></li>
 	<li><span style=""font-size: medium;"">Small button 5</span></li>
 	<li><span style=""font-size: medium;"">Infrared receiver element 1</span></li>
 	<li><span style=""font-size: medium;"">LM35 element 1</span></li>
 	<li><span style=""font-size: medium;"">Fire element 1</span></li>
 	<li><span style=""font-size: medium;"">Mercury element 1</span></li>
 	<li><span style=""font-size: medium;"">The photosensitive member 1</span></li>
 	<li><span style=""font-size: medium;"">RFID red plate 1</span></li>
 	<li><span style=""font-size: medium;"">Key 1</span></li>
 	<li><span style=""font-size: medium;"">1 * 8 pin 1</span></li>
 	<li><span style=""font-size: medium;"">5K adjustable potentiometer 1</span></li>
 	<li><span style=""font-size: medium;"">HHC small motor 1</span></li>
 	<li><span style=""font-size: medium;"">SR04 Ultrasonic 1</span></li>
 	<li><span style=""font-size: medium;"">Four digital tube 1</span></li>
 	<li><span style=""font-size: medium;"">A digital tube 2</span></li>
 	<li><span style=""font-size: medium;"">8 * 8 dot matrix 1</span></li>
 	<li><span style=""font-size: medium;"">F5 LED White 6</span></li>
 	<li><span style=""font-size: medium;"">F5 LED yellow 10</span></li>
 	<li><span style=""font-size: medium;"">F5 LED Green 10</span></li>
 	<li><span style=""font-size: medium;"">F5 LED red 10</span></li>
 	<li><span style=""font-size: medium;"">Black rocker 1</span></li>
 	<li><span style=""font-size: medium;"">F UNO R3 1</span></li>
 	<li><span style=""font-size: medium;"">White card 1</span></li>
 	<li><span style=""font-size: medium;"">USB cable 1</span></li>
 	<li><span style=""font-size: medium;"">Active buzzer element 1</span></li>
 	<li><span style=""font-size: medium;"">Passive buzzer element 1</span></li>
</ul>",,,taxable,,1,1,,0,0,0.35,0,0,0,1,,,4013,Aurdino,"arduino kit, Development Board kit, Educational kit, Funduino, UNO r3",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D008-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/D008.jpg",,,,,,,,,0
292,simple,D009,SPI/IIC GY-9250 MPU9250 9-Axis Attitude Gyro+Accel+Mag Module for arduino,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-
</b>

</span>
<div>ÿ ÿ ÿ ÿ ÿ ÿ ÿ Module Model: GY-9250</div>
<div></div>
<div><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ Chip: MPU-9250ÿ</span>
<ul>
 	<li>Power supply :3-5v (internal low dropout regulator)</li>
 	<li>Communication: Standard IIC / SPI communication protocol</li>
 	<li>Chip 16bit AD converter, the output data 16</li>
 	<li>Gyro range: ñ 250 500 1000 2000 ø / s</li>
 	<li>Acceleration range: ñ 2 ñ 4 ñ 8 ñ 16g</li>
 	<li>Magnetic field range: ñ 4800uT</li>
 	<li>Using Immersion Gold PCB, machine welding process to ensure quality</li>
 	<li>2.54mm pin pitch</li>
 	<li>Module size 15mm * 25mm</li>
</ul>
</div>
</div>
<span style=""font-size: medium;""><strong>Package Contents :-</strong>
</span>
<ul>
 	<li><span style=""font-size: medium;"">SPI/IIC GY-9250 MPU9250 9-Axis Attitude Gyro+Accel+Mag Module for arduino</span></li>
</ul>",,,taxable,,1,10,,0,0,0.005,3.5,1.5,0.1,1,,,582,Aurdino,"9250, G, MPU",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture39-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture39-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/CropperCapture40-1.jpg",,,,,,,,,0
